Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1976,2.265921000461286e-09,2.3117680320676342e-07,1.6008947226957152e-08,0.19694645600261762,0.023164846873422112,23.35851779761599,-0.3912474755367672,0.06177144377232439,0.04683092104922081,0.10860236480247516
1977,2.5227087071939797e-09,2.408380070928576e-07,1.8125138980272897e-08,0.19621625617224994,0.023779359007993574,23.31520133122883,-0.3915618625481576,0.06362361696599321,0.048520735255540404,0.11214435221692082
1978,2.511099494285583e-09,2.3781866955520102e-07,1.6941352489723847e-08,0.19632320949786072,0.023061989503052504,23.35370966860695,-0.39238346396016843,0.06388312160664225,0.048975960971725095,0.11285908257548942
1979,2.3906836357987016e-09,2.2946077342202455e-07,1.6121137012682168e-08,0.19645212042380197,0.023134053180040914,23.608770715426417,-0.39235387320721116,0.06285888047540072,0.04769374623649924,0.11055262672252768
1980,2.735005827448066e-09,2.424983464600785e-07,2.2609766212542537e-08,0.20222435002996542,0.0272388810364855,23.777798639825892,-0.3918853288521453,0.06667607635657609,0.05025368505405985,0.1169297614053303
1981,2.688568414137868e-09,2.5098449195453194e-07,1.9710994294012225e-08,0.19876190919483236,0.02403670671357676,23.414778282847134,-0.39225623070054766,0.06750066516721077,0.05246723473183574,0.11996789992453656
1982,2.977186552429558e-09,2.6716257297796034e-07,2.0907102188843576e-08,0.1972708375449266,0.024194890153493975,22.813110530856083,-0.39206681297249063,0.06894878849972824,0.05314502298717733,0.12209381142445332
1983,2.4431138151404966e-09,2.2138173532453798e-07,1.569620532655183e-08,0.19550742838190663,0.022035857195380426,23.114150476835718,-0.39185881440046716,0.06380943416880146,0.04664218807657941,0.11045162222071903
1984,2.3563995080938482e-09,2.3811715575384645e-07,1.7140850153751306e-08,0.19505577278235817,0.022721060429091902,22.929939120744013,-0.39097324118097654,0.06338457116095503,0.04796258468145376,0.11134715583264383
1985,2.9630332908508614e-09,2.6317738922979936e-07,2.0871703352225808e-08,0.19583165207832795,0.02426170967684883,22.947655518725366,-0.39007897558971205,0.06791490611257345,0.05073031637401503,0.11864522253103947
1986,2.268449519487693e-09,2.199743489517322e-07,1.2864441486979522e-08,0.1941064783350337,0.020925068515909334,23.421165234588468,-0.3908632625423116,0.06113976848560698,0.04451624763463718,0.10565601612604918
1987,2.1267552935627195e-09,2.2107420152026767e-07,1.5827979918413043e-08,0.19665608315310731,0.023342216370302146,23.68247650648271,-0.39129387168252094,0.06029136523049534,0.04545539375619497,0.10574675902112451
1988,2.82760232971772e-09,2.4723174588384527e-07,2.210076755257824e-08,0.20074828537859535,0.0264333625480679,23.82055204184762,-0.3902294727360038,0.06763639889717656,0.05172954986648228,0.11936594875059499
